job_description,women_proportion
"Job Title: Cloud engineer
Job Description: We are seeking a skilled Cloud Engineer to join our team and manage our cloud-based infrastructure. This role offers flexible working conditions, including remote work and adjustable hours, to support a healthy work-life balance. The Cloud Engineer will be responsible for designing, implementing, and maintaining our cloud computing environment. Your primary duties will include deploying and managing virtual machines, containers, and serverless applications on cloud platforms such as AWS, Azure, or Google Cloud. You will be responsible for monitoring the performance and security of our cloud infrastructure and implementing best practices for cloud architecture. A significant part of your role will be to automate cloud operations and infrastructure deployment using tools like Terraform or CloudFormation. You will also work closely with our development teams to ensure that our applications are designed to be cloud-native and scalable. We are looking for a candidate with a strong understanding of cloud technologies and a passion for automation. You should be a proactive problem-solver with the ability to troubleshoot complex cloud-based issues. If you are an experienced cloud professional with a desire to build and maintain a robust and scalable cloud infrastructure, we would be delighted to hear from you.
Requirements: Bachelor's degree in Computer Science, Information Technology, or a related field. Proven experience as a Cloud Engineer or in a similar role. In-depth knowledge of at least one major cloud platform (AWS, Azure, or Google Cloud). Hands-on experience with cloud services (e.g., EC2, S3, RDS, Lambda). Proficiency in scripting languages such as Python or Bash. Experience with infrastructure-as-code tools (e.g., Terraform, CloudFormation). Strong understanding of networking and security concepts in the cloud. Excellent troubleshooting and problem-solving skills. Good communication and collaboration skills. The ability to work independently in a remote setting.",0.6385491583732653
"Title: Blockchain Developer. Description: We are seeking a skilled and forward-thinking Blockchain Developer to take ownership of designing and building decentralized applications and smart contracts. This role is for a driven technical expert who can operate with a high degree of autonomy in a fast-paced and evolving field. You will be accountable for architecting secure and efficient blockchain solutions, from protocol-level work to application logic. Your objective is to build powerful and reliable decentralized systems. We need a self-directed engineer with a strong analytical mindset and a passion for cryptographic principles. This is a high-impact, challenging role for a motivated developer who is driven to be at the forefront of a new technological paradigm. Requirements: Proven experience in blockchain development, with expertise in technologies like Ethereum, Solidity, or other major platforms. A strong, analytical understanding of distributed systems, cryptography, and data structures. The ability to work independently to design and implement complex decentralized applications. A results-driven mindset with a focus on security, performance, and elegant design. A bachelor's degree in Computer Science or a related technical field is required. A portfolio of projects or open-source contributions is highly desirable.",0.2247149296392222
"Title: Marketing Analyst. Description: We are looking for a creative and analytical Marketing Analyst to join our collaborative marketing team. Your role will be to help us understand the effectiveness of our campaigns and communications by analyzing data and sharing your insights. You will work in partnership with the marketing team to measure our impact, understand our audience, and find opportunities to connect with our community more meaningfully. This is a role for someone who enjoys both the creative and the analytical sides of marketing. Our team is a supportive and friendly group that values learning and working together. We are committed to a healthy work-life balance and provide a flexible environment where you can grow your skills. Requirements: Experience in a marketing or analytics role. Strong analytical skills and familiarity with marketing analytics tools. Excellent communication skills and the ability to share insights in a clear, collaborative way. A curious mindset and a desire to understand what motivates people. A team player with a positive and creative attitude.",0.7894468809032841
"Job Title: database administrator (DBA). Job Description: We are in search of a highly committed and experienced Database Administrator (DBA) to take responsibility for the performance, integrity, and security of our databases. This critical role requires an unwavering dedication to maintaining and improving our database systems to ensure the continuous availability of our services. The ideal candidate will be a seasoned professional with a deep understanding of database management and a proactive approach to problem-solving. Your duties will include database design, implementation, monitoring, and maintenance, as well as planning for future capacity requirements. This is a full-time, on-site position. We believe that the critical nature of this role requires close interaction with our IT infrastructure team, and therefore, we do not offer a remote work option. The position may also involve travel for specialized training, conferences, and to our data center locations. We are seeking a candidate who is willing to be on-call for emergency situations and who demonstrates a profound sense of ownership and dedication to the stability and security of our data assets. Your commitment will be rewarded with a challenging and supportive work environment, along with opportunities to work with cutting-edge database technologies. A meticulous and security-conscious mindset is non-negotiable. Requirements: Bachelor's degree in Computer Science, Information Systems, or a related field. Extensive experience as a Database Administrator. Strong expertise in database management systems such as Oracle, SQL Server, or MySQL. Proficiency in database security, backup and recovery, and performance tuning. Excellent analytical and troubleshooting skills. The ability to work under pressure in a 24/7 environment. A high level of dedication and a strong commitment to data integrity. This is a full-time, office-based role with no remote work availability. Willingness to travel for training and to data center locations is a must. Relevant certifications (e.g., Oracle Certified Professional, MCSA: SQL Server) are highly advantageous.",0.2431208972786541
"Job Title: network technician. Job Description: We are seeking a dedicated and hands-on Network Technician to join our IT infrastructure team. This role is responsible for the installation, maintenance, and repair of our company's computer networks. A high level of dedication is required to ensure that our network infrastructure is properly installed and maintained, providing a reliable foundation for our business operations. The ideal candidate will be a skilled and detail-oriented technician with a strong understanding of network cabling, hardware, and software. You will be responsible for installing and configuring network hardware, running and terminating network cables, and troubleshooting network connectivity issues. This is a full-time, in-office position that requires hands-on work with our network infrastructure. We do not offer remote work for this role due to the physical nature of the work and the need for access to our facilities. The position will also involve travel to our various sites to install and maintain our network infrastructure. We are looking for a candidate who is dedicated to building and maintaining a high-quality network infrastructure and who takes pride in their work. Your dedication and technical skills will be essential to keeping our network running smoothly. A strong attention to detail and a commitment to safety are a must. Requirements: High school diploma or equivalent. Additional training or certification in networking is a plus. Proven experience as a Network Technician or in a similar role. A solid understanding of network cabling standards and best practices. Hands-on experience with network hardware installation and configuration. Excellent troubleshooting and problem-solving skills. The ability to work effectively in a collaborative, office-based team. A high level of dedication and a commitment to quality workmanship. This is an on-site, hands-on position with no remote work options. Willingness to travel extensively for installations and maintenance is required.",0.3950689269169207
"Job Title: Solutions Architect. Job Description: Join our team as a Solutions Architect, where you will be responsible for designing and delivering technical solutions that meet our clients' business needs. This role requires a professional who is both a strong, independent technical leader and a trusted, collaborative advisor. You will have the autonomy to analyze complex business requirements and design robust, scalable, and secure technology solutions. Your deep technical knowledge and analytical abilities will be essential for creating effective architectures. In parallel, this role is highly collaborative. You will work closely with clients to understand their challenges and goals, and you will partner with our sales and engineering teams to ensure the proposed solutions are both viable and compelling. Excellent communication and presentation skills are crucial for articulating the value and details of your solutions. We provide a dynamic environment that supports continuous learning and professional growth. We are looking for a candidate who is driven to solve complex problems and is equally committed to building strong, supportive relationships with clients and internal teams. Requirements: Bachelor's degree in Computer Science, Engineering, or a related technical field. Proven experience as a Solutions Architect or in a similar client-facing technical role. Broad knowledge of technology systems, including infrastructure, applications, and security. Strong analytical and problem-solving skills with a business-oriented mindset. Excellent communication, presentation, and interpersonal skills. The ability to work independently to design complex solutions while collaborating effectively with a diverse range of stakeholders.",0.4640724766338369
"Job Title: Web developer
Job Description: We are seeking a creative and proficient Web Developer to build and maintain our company's websites and web applications. This position offers the flexibility of remote work and adjustable working hours, promoting a healthy work-life integration. The ideal candidate will have a passion for creating engaging and user-friendly web experiences. You will be responsible for the entire web development lifecycle, from concept and design to deployment and maintenance. This includes writing well-designed, testable, and efficient code using current best practices in web development. You will collaborate with our design and marketing teams to create visually appealing and functional websites that meet our business objectives. Additionally, you will be responsible for website performance optimization, ensuring fast load times and a seamless user experience across all devices. We are looking for someone who is up-to-date with the latest web technologies and trends and is eager to apply them to their work. You should be a self-starter with a strong sense of ownership and the ability to manage multiple projects simultaneously. If you have a strong portfolio of web development projects and a desire to create innovative online experiences, we would be delighted to receive your application.
Requirements: Bachelor's degree in Web Development, Computer Science, or a related field, or equivalent work experience. Proven experience in web development, with a strong portfolio of websites and web applications. Proficiency in HTML, CSS, JavaScript, and at least one server-side programming language (e.g., PHP, Python, Ruby, Node.js). Experience with front-end frameworks (e.g., React, Angular, Vue.js) and back-end frameworks (e.g., Django, Ruby on Rails, Laravel). Familiarity with content management systems (e.g., WordPress, Drupal). Understanding of SEO principles. Strong problem-solving skills and attention to detail. Excellent communication and collaboration skills. The ability to work independently in a remote setting and manage your time effectively.",0.7107183701234882
"Job Title: ICT Operations Manager. Job Description: We are seeking a disciplined and analytical ICT Operations Manager to oversee our IT infrastructure and service delivery. This role requires the independence to manage daily operations, ensuring the reliability, availability, and security of our systems. You will be challenged to optimize processes and drive efficiency in a fast-paced, 24/7 operational environment. This individual responsibility is balanced by a strong focus on team leadership and collaboration. You will lead a team of IT professionals, fostering a supportive and communicative culture focused on excellent service delivery. We value empathy in our interactions with both team members and end-users. We are committed to the personal development of you and your team, providing training and career growth opportunities. Our company also promotes a healthy work-life balance. Your leadership will ensure our technology backbone is strong, enabling the entire organization to achieve its goals. Requirements: Bachelor's degree in Information Technology or a related field. Significant experience in IT operations management or a similar leadership role. Strong analytical and problem-solving skills, with the autonomy to manage critical incidents and operational strategy. In-depth knowledge of ITIL or other service management frameworks. Excellent communication, leadership, and team-building skills, with a focus on creating a supportive and efficient team. A competitive drive for operational excellence and uptime, balanced with an empathetic and collaborative leadership style. Experience managing budgets and vendors.",0.5392398892123352
"Job Title: Business Intelligence (BI) Developer. Job Description: Our analytics team is looking for a driven and analytical Business Intelligence (BI) Developer to transform data into powerful reporting and dashboarding solutions. This role requires the technical independence to design and build data models, ETL processes, and interactive visualizations. You will operate in a fast-paced environment where your analytical solutions provide critical insights to business leaders. This autonomous development work is balanced by a strong collaborative spirit. You will be part of a supportive data team, working closely with business stakeholders to understand their needs and communicate insights effectively. We foster an empathetic culture where the goal is to empower others with data. We are committed to your personal development, offering training in the latest BI platforms and data warehousing techniques. We also promote a healthy work-life balance. Your work will have a direct impact on strategic decision-making and our organization's success. Requirements: Bachelor's degree in Computer Science, Information Systems, or a related field. Proven experience as a BI Developer or in a similar data-focused role. Strong analytical and problem-solving skills, with the ability to work independently on BI projects. Proficiency with BI tools (e.g., Tableau, Power BI, Qlik) and database technologies (SQL). Excellent communication skills, with a talent for collaborating with non-technical users in a supportive way. A competitive drive to deliver high-quality, impactful BI solutions, paired with a collaborative team mindset. A desire for continuous learning in the analytics space.",0.4873800892269078
"Title: GRC Analyst. Description: We are seeking a highly analytical and focused Governance, Risk, and Compliance (GRC) Analyst to take ownership of our technology compliance program. This role is for a driven professional who can work independently to interpret regulatory requirements, assess risks, and manage our GRC framework. You will have the autonomy to conduct risk assessments, manage security policies, and drive compliance initiatives across the organization. In our fast-paced environment, your strong analytical skills are essential for ensuring we meet our obligations effectively and efficiently. We need a self-directed expert who is accountable for the integrity of our compliance posture. This is a role for a motivated individual who is committed to precision and is driven by the challenge of navigating complex regulatory landscapes. Requirements: Proven experience in a GRC, IT audit, or information security role. A strong, analytical understanding of security and compliance frameworks (e.g., ISO 27001, SOC 2, NIST). The ability to work independently to manage compliance projects and risk assessments. A results-oriented mindset with exceptional attention to detail and a focus on process improvement. A bachelor's degree in a relevant field is required. Professional certifications such as CISA, CRISC, or CISSP are a significant advantage.",0.3288505723229074
"Job Title: Network Architect. Job Description: We are seeking a strategic and highly analytical Network Architect to design and oversee our organization's network infrastructure. This senior position demands exceptional foresight and the autonomy to develop a long-term vision for our network's scalability, security, and performance. You will be challenged to create innovative solutions in a dynamic and technologically advanced environment. While you will be the lead authority on network design, this role is deeply collaborative. You will communicate your vision and work with IT teams, business leaders, and vendors to ensure alignment and successful implementation. We foster a supportive culture where your mentorship will help develop other team members. We are committed to your continued personal development and encourage exploration of next-generation networking technologies. We also promote a healthy work-life balance. Your architectural leadership will be instrumental in building a resilient and future-proof network that supports our organization's growth and social goals. Requirements: Bachelor's or Master's degree in a technical field like Computer Engineering or Information Technology. Extensive experience as a Network Architect or in a senior network engineering role. Superior analytical and strategic planning skills, with a proven ability to design large-scale networks independently. Deep expertise in network architecture, protocols, security, and cloud networking. Exceptional communication and leadership skills, with a talent for collaboration and influencing stakeholders. A competitive drive to design best-in-class network solutions, balanced with a supportive and mentoring approach. A passion for innovation and personal growth.",0.4932771209906408
"Job Title: Technical Writer (ICT). Job Description: We are looking for a clear and precise Technical Writer to create high-quality documentation for our technology products. This role requires the independence to work with complex technical information and the analytical skill to structure it into clear, concise content for a variety of audiences. You will be challenged to become a subject matter expert and produce accurate documentation in a fast-paced development cycle. While you will often work independently, this role is highly collaborative. You will be an integral part of our product team, working closely with engineers, product managers, and support specialists in a supportive environment. Empathy for the user experience is at the heart of this role, ensuring our documentation is helpful and accessible. We are committed to your personal development, providing access to tools and training. We also value a healthy work-life balance. Your work has a huge impact on user adoption and satisfaction. Requirements: Degree in Technical Communication, English, Computer Science, or a related field. Proven experience as a Technical Writer in the software or ICT industry. Strong analytical skills, with the ability to understand and explain complex technical concepts independently. Exceptional writing and editing skills, with a passion for clarity and precision. Excellent communication and interpersonal skills, with a talent for collaborating with technical teams in a supportive way. A driven approach to meeting deadlines and ensuring accuracy, paired with a collaborative and user-focused mindset.",0.496647661711346
"Job Title: Systems Administrator. Job Description: Our organization is looking for a proactive and resourceful Systems Administrator to manage our server and system infrastructure. This role offers the autonomy to maintain, upgrade, and secure our critical systems, requiring strong analytical abilities and the drive to ensure operational excellence in a fast-paced environment. You will have independent responsibility for system health and performance. This individual ownership is balanced by a collaborative and supportive team culture. You will work closely with other IT professionals and end-users, where clear communication and a helpful attitude are essential. We cultivate an empathetic workplace where team members assist each other in resolving complex issues. We invest in your personal development by supporting training and certification in new technologies. Our company is also committed to a sustainable work-life balance. Your efforts will ensure the reliability of the foundational technology that allows our organization to make a positive impact. Requirements: Degree in Computer Science, Information Systems, or a related discipline. Solid experience as a Systems Administrator. Strong analytical and independent problem-solving skills, particularly in system diagnostics. Expertise in managing Windows and/or Linux server environments, virtualization, and scripting. Excellent communication skills and a collaborative, service-oriented mindset. A competitive drive for system reliability and efficiency, paired with a supportive team attitude. A commitment to ongoing learning and staying current with system technologies.",0.4589804733861845
"Job Title: DevOps Engineer. Job Description: Our technology team is seeking a forward-thinking and proactive DevOps Engineer to build and maintain our scalable infrastructure. This role offers the autonomy to design and implement CI/CD pipelines and automation solutions, requiring strong analytical abilities and the drive to optimize performance in a fast-paced setting. You will be a key independent contributor, responsible for the reliability and efficiency of our systems. We balance this with a culture of deep collaboration and communication, where you will work closely with development and operations teams to break down silos. We foster a supportive and empathetic environment where knowledge sharing and mutual assistance are core values. Your personal development is important to us, and we provide resources to explore new technologies and methodologies. We are also firm believers in work-life balance, ensuring our team remains productive and healthy. You will be instrumental in creating a resilient and efficient platform that enables our company to deliver on its social mission more effectively. Requirements: Bachelor's degree in Computer Science, Engineering, or a related field. Significant experience as a DevOps Engineer or in a similar role. Strong analytical and problem-solving skills, with the ability to work independently on infrastructure challenges. Expertise in cloud services (AWS, Azure, GCP), containerization (Docker, Kubernetes), and CI/CD tools. Excellent communication skills, with a talent for fostering collaboration between technical teams. A competitive drive for efficiency and automation, paired with a supportive, team-first mentality. A passion for continuous improvement and learning new technologies.",0.4936811289211066
"Title: Disaster Recovery Specialist. Description: We are looking for a thoughtful and highly organized Disaster Recovery Specialist to help us plan for and protect against potential disruptions. In this role, you will work collaboratively with teams across the organization to develop, test, and maintain our business continuity and disaster recovery plans. Your careful planning and attention to detail will be crucial in ensuring our organization is resilient and prepared. We foster a supportive and communicative environment where your work is seen as a vital contribution to our collective security and stability. We are committed to a healthy work-life balance and providing opportunities for professional growth. We're looking for someone with a calm, methodical approach who is passionate about helping an organization be safe and prepared. Requirements: Experience in disaster recovery, business continuity, or a related field. Strong analytical and planning skills with excellent attention to detail. Good communication and collaboration abilities. The ability to work with diverse teams to develop and test comprehensive plans. A responsible and proactive mindset.",0.6667222558166123
"Job Title: Quality assurance tester
Job Description: We are seeking a detail-oriented Quality Assurance (QA) Tester to ensure the quality of our software products. This role offers flexible working conditions, including remote work options and adjustable hours. The QA Tester will be responsible for testing our software to identify and report any bugs or issues. Your primary duties will include creating and executing test plans and test cases, both manual and automated. You will work closely with our development teams to understand product requirements and to ensure that the software meets those requirements. A significant part of your role will be to document and track defects and to verify that they have been fixed. You will also be involved in regression testing to ensure that new changes have not introduced any new issues. We are looking for a candidate with a strong understanding of software testing methodologies and best practices. You should have a keen eye for detail and a passion for quality. If you are a meticulous and analytical individual with a desire to help us deliver high-quality software, we would love to have you on our team.
Requirements: Bachelor's degree in a related field or equivalent work experience. Proven experience as a QA Tester or in a similar role. Strong understanding of software QA methodologies, tools, and processes. Experience in writing clear, concise, and comprehensive test plans and test cases. Hands-on experience with both white box and black box testing. Experience with automated testing tools is a plus. Solid knowledge of SQL and scripting. Excellent analytical and problem-solving skills. Strong attention to detail. Good communication and collaboration skills. The ability to work independently in a flexible work setting.",0.6493616905563196
"Job Title: Robotics Engineer. Job Description: We are seeking an innovative and hands-on Robotics Engineer to design, build, and test robotic systems. This role is for a professional who is both a strong independent problem-solver and a collaborative member of a multidisciplinary team. You will be responsible for all stages of robot development, from mechanical design and electronics to software programming and testing. You will have the autonomy to tackle complex engineering challenges and develop creative solutions. Your technical breadth and analytical skills will be essential. Robotics is an integrated field, so you will work in close partnership with mechanical engineers, software developers, and other specialists. Strong communication and teamwork are crucial for bringing complex systems to life. We offer a cutting-edge environment where you can work on exciting and challenging projects. We are looking for a candidate who is driven to build innovative robotic technology and is also a supportive and effective team player. Requirements: Bachelor's or Master's degree in Robotics, Mechanical Engineering, Electrical Engineering, or a related field. Proven experience in robotics design and development. Proficiency in programming (e.g., C++, Python) and robotics software (e.g., ROS). Strong skills in mechanical design (CAD) and electronics. Excellent problem-solving and analytical skills. The ability to work independently on engineering tasks while collaborating closely with a diverse team.",0.4983056260812703
"Title: Augmented Reality (AR) Developer. Description: We are seeking a skilled and innovative AR Developer to take ownership of building our next-generation augmented reality applications. This role is for a driven technical expert who can operate with a high degree of autonomy in a fast-paced and creative environment. You will be accountable for architecting and implementing high-performance AR experiences, from 3D object interaction to real-world tracking. Your objective is to build powerful and immersive applications that push the boundaries of the technology. We need a self-directed engineer with strong analytical and 3D math skills. This is a high-impact, challenging role for a motivated developer who is driven to be at the forefront of spatial computing. Requirements: Proven experience in AR/VR development, with expertise in platforms like ARKit, ARCore, or Unity/Unreal Engine. A strong, analytical understanding of computer graphics, 3D math, and performance optimization for mobile devices. The ability to work independently to design and build complex, interactive AR experiences. A results-driven mindset with a focus on performance, user experience, and innovation. A bachelor's degree in Computer Science or a related technical field is required. A portfolio of AR projects is essential.",0.3823484536319562
"Title: IT Asset Management Coordinator. Description: We are seeking a detail-oriented and highly organized IT Asset Management Coordinator to join our operations team. Your role will be crucial in tracking and managing our company's technology assets throughout their lifecycle. You will be responsible for maintaining an accurate inventory of our hardware and software, coordinating procurement, and ensuring we are compliant with licensing agreements. Your meticulous work will help our company run efficiently and effectively. You will collaborate with various teams, including IT support and finance, to ensure our asset information is always up-to-date. We offer a supportive and stable work environment where your precision and reliability will be greatly appreciated. We are committed to providing opportunities for professional development and a work schedule that allows for a healthy work-life balance. If you are a naturally organized person who enjoys creating order and working as part of a cooperative team, this role is a perfect fit. Requirements: Exceptional organizational skills and a high level of attention to detail. Experience in asset management, inventory control, or a related administrative role. Proficiency with spreadsheets and asset management software. Good communication and interpersonal skills. A methodical and trustworthy approach to your work. An interest in information technology is beneficial.",0.7188690978273901
"Job Title: Front-End Developer. Job Description: Join our web development team as a Front-End Developer, focused on creating exceptional user interfaces and web experiences. This role is perfect for a developer who is both a creative, independent builder and a collaborative team member. You will be responsible for translating UI/UX designs into high-quality, responsive code. You will have the autonomy to select the best front-end tools and techniques to build engaging and performant web applications. Your technical skills and eye for design will be crucial. While you will own the front-end implementation, you will work in close partnership with back-end developers, UI/UX designers, and product managers. Strong communication and teamwork are essential for creating a seamless and integrated product. We foster a learning environment where you can stay up-to-date with the latest front-end technologies and grow your skills. We are looking for a candidate who is driven to write clean, elegant code and is also a supportive collaborator who enjoys working with a team to bring ideas to life. Requirements: Bachelor's degree in Computer Science or a related field, or equivalent experience. Proven experience as a Front-End Developer. Proficiency in HTML, CSS, JavaScript, and modern JavaScript frameworks (e.g., React, Vue, Angular). Experience with responsive design and cross-browser compatibility. Strong problem-solving skills and a passion for creating great user experiences. Excellent communication and teamwork skills. The ability to work independently on front-end features while being an active and supportive member of a larger development team.",0.4684713555328906
"Title: Security Compliance Manager. Description: We are looking for a strategic and highly analytical Security Compliance Manager to take ownership of our entire security compliance program. This is a leadership role for a driven professional who can operate with significant autonomy to interpret complex regulatory frameworks and architect our compliance strategy. You will be accountable for achieving and maintaining key certifications (e.g., ISO 27001, SOC 2) and managing all audit processes. In our fast-paced environment, your objective is to build a powerful and efficient compliance function that enables the business while mitigating risk. We need a self-directed leader with a deep understanding of security controls and a commitment to rigorous execution. This is a high-impact role for an individual motivated by mastering complex challenges. Requirements: Proven experience in a security compliance, GRC, or IT audit leadership role. A deep, expert-level understanding of major security and privacy frameworks. The ability to work independently to design, manage, and lead a comprehensive compliance program. A results-driven leadership style with an uncompromising focus on detail and audit readiness. A bachelor's or master's degree in a relevant field is required. Elite certifications like CISA, CISM, or CISSP are mandatory.",0.240818164887791
"Title: Scrum Master. Description: We are looking for a focused and driven Scrum Master to lead and optimize our agile development process. This role requires a professional who can take ownership of the Scrum framework and guide teams toward high performance and rapid delivery. You will operate with autonomy to facilitate agile ceremonies, remove impediments, and ensure the team adheres to agile principles. Your primary objective is to drive efficiency and predictability in our fast-paced development environment. We need a self-directed leader with strong analytical skills to identify process bottlenecks and implement effective improvements. You will be accountable for the team's performance and their successful adoption of agile practices. This is a position for a motivated individual who is committed to process excellence and is driven by achieving quantifiable improvements in team velocity and product quality. Requirements: Proven experience as a Scrum Master for a software development team. A deep, analytical understanding of agile methodologies and the Scrum framework. The ability to work independently to guide and coach teams toward higher levels of agile maturity. A results-driven approach focused on metrics, continuous improvement, and removing obstacles. A bachelor's degree or equivalent experience is required. A relevant certification (e.g., CSM, PSM) is a significant advantage. A drive for process optimization is essential.",0.20367827778813
"Job Title: Game Developer. Job Description: Join our creative studio as a Game Developer and help us build immersive and exciting games. This role is for a developer who is both a passionate, independent creator and a highly collaborative team member. You will be responsible for writing code for all aspects of the game, from gameplay mechanics and character controls to UI and system architecture. You will have the creative autonomy to prototype new ideas and solve complex technical challenges to bring the game's vision to life. Your problem-solving skills and passion for gaming are essential. Game development is a team sport, and you will work in close partnership with game designers, artists, and producers. Strong communication and teamwork are crucial for iterating on ideas and building a fun, polished experience together. We foster a supportive and innovative environment where you can grow your skills. We are looking for a candidate who is driven to write great code and is also dedicated to the collaborative process of making games. Requirements: Bachelor's degree in Computer Science, Game Development, or a related field. Proven experience as a Game Developer, with proficiency in C++ or C# and game engines like Unity or Unreal Engine. A strong portfolio of game projects. Excellent problem-solving and analytical skills. A passion for video games and game design. Strong communication and collaboration skills to work effectively in a creative team environment. The ability to work independently on programming tasks while being a proactive and supportive team member.",0.519542568347635
"Title: Security Researcher. Description: We are looking for a highly analytical and intellectually driven Security Researcher to take a leading role in discovering novel vulnerabilities and attack techniques. This is an autonomous role for a focused expert who can independently drive deep, original research into complex systems. Your mission is to produce high-impact findings that establish our organization as a dominant force in security research. You will have the freedom to choose your targets and architect your research projects. In our fast-paced field, we need a competitive and self-directed researcher who thrives on the challenge of breaking new ground. You will be accountable for the quality and novelty of your work. This is a high-stakes role for an individual motivated by the pursuit of technical discovery and a desire to be at the forefront of the security industry. Requirements: A proven track record of original security research, evidenced by conference presentations (e.g., Black Hat, DEF CON), publications, or CVEs. A deep, expert-level understanding of a specific security domain, such as reverse engineering, vulnerability research, or protocol analysis. The ability to work with extreme independence to conceive and execute long-term research projects. A competitive, analytical mindset and a passion for solving difficult technical puzzles. A portfolio of public research or tools is highly desirable.",0.316861914549483
"Job Title: Robotics engineer
Job Description: We are seeking a talented and driven Robotics Engineer to join our team and design, build, and program our robotic systems. This role offers flexible working conditions, including remote work options and adjustable hours, to foster innovation and a balanced lifestyle. The Robotics Engineer will be involved in the entire lifecycle of our robotics projects, from initial concept and design to prototyping, testing, and deployment. You will work with a team of engineers to develop robotic solutions that automate tasks and improve efficiency. Your responsibilities will include designing robotic systems, selecting appropriate components, and programming robots to perform specific tasks. You will also be involved in testing and debugging robotic systems to ensure their safety and reliability. A key part of your role will be to stay at the forefront of robotics technology and to apply new advancements to your work. We are looking for a candidate with a strong background in robotics and a passion for creating intelligent machines. You should be a creative and hands-on problem-solver with a meticulous attention to detail. If you are dedicated to pushing the boundaries of what robots can do, we would love to have you on our team.
Requirements: Bachelor's or Master's degree in Robotics, Mechanical Engineering, Electrical Engineering, or a related field. Proven experience as a Robotics Engineer or in a similar role. Strong proficiency in programming languages such as C++ or Python. Experience with robotics software frameworks like ROS (Robot Operating System). Knowledge of robotics principles, including kinematics, dynamics, and control systems. Familiarity with CAD software and mechanical design. Excellent problem-solving and analytical skills. Strong communication and teamwork abilities. The ability to work independently and manage projects in a flexible work setting. A portfolio of robotics projects is highly desirable.",0.7982787160894976
"Title: Digital Transformation Lead. Description: We are seeking a strategic and collaborative Digital Transformation Lead to guide our organization through significant technological and cultural shifts. In this role, you will be a visionary and a facilitator, working with leaders and teams across the company to implement new digital strategies and ways of working. You will be focused on the people side of change, ensuring that our transformation is inclusive, supportive, and well-communicated. Your work will be to build bridges, foster alignment, and help our organization evolve in a thoughtful and sustainable way. We are a people-first company, committed to a supportive environment, work-life balance, and the growth of our employees. We are looking for a leader who can inspire and guide change with empathy and a collaborative spirit. Requirements: Proven experience leading large-scale transformation or change management initiatives. Excellent strategic thinking, communication, and stakeholder management skills. A deep understanding of both technology trends and organizational culture. The ability to lead with influence, empathy, and a collaborative approach. A passion for helping organizations and people navigate change successfully.",0.47
"Title: Senior QA Automation Engineer. Description: Our team is looking for a skilled and collaborative Senior QA Automation Engineer to help us build a robust and reliable testing framework. In this role, you will be a key contributor to our quality strategy, designing and writing automated tests that ensure our software is stable and of high quality. You will collaborate closely with developers in a supportive partnership to integrate testing into our development process. Your work will help our team move faster while maintaining our commitment to our users. We are looking for someone who enjoys mentoring others and sharing their knowledge. Our team values teamwork, continuous improvement, and a healthy work-life balance. We offer flexibility and support for your professional development, including attending conferences or taking courses. Requirements: Proven experience in designing and building test automation frameworks. Proficiency in a programming language like Python, JavaScript, or Java. A collaborative mindset and excellent communication skills. A passion for quality and a desire to help teams improve their processes. An interest in mentoring and helping other engineers grow their automation skills.",0.6245535846836078
"Job Title: Mobile applications developer
Job Description: We are looking for a talented Mobile Applications Developer to design, build, and maintain our mobile applications for both iOS and Android platforms. This position offers the flexibility of remote work and adjustable working hours. The Mobile Applications Developer will be a key member of our development team, responsible for the entire mobile app lifecycle, from concept and design to deployment and support. You will collaborate with cross-functional teams to define, design, and ship new features. Your primary focus will be to create user-friendly and high-performing mobile applications. You will be responsible for writing clean and maintainable code, as well as for identifying and fixing bugs. A significant part of your role will be to stay current with new mobile technologies and to recommend and implement new solutions. We are looking for a candidate with a strong portfolio of mobile applications and a passion for mobile technology. You should be a creative and analytical thinker with a keen eye for detail. If you are dedicated to creating exceptional mobile experiences for our users, we encourage you to apply.
Requirements: Bachelor's degree in Computer Science, Engineering, or a related field. Proven work experience as a Mobile Developer with a strong portfolio of released applications on the App Store or the Android market. In-depth knowledge of at least one programming language like Swift, Objective-C, Java, or Kotlin. Experience with third-party libraries and APIs. Familiarity with OOP design principles. Excellent analytical skills with a good problem-solving attitude. Strong communication and teamwork skills. The ability to perform in a team environment and work independently in a remote setting. Experience with cross-platform development frameworks like React Native or Flutter is a plus.",0.6130115585527809
